spikerate ITI cue push reward
2.23732647282304 1 0 0 0
2.26749213470612 1 0 0 0
2.07308761309832 1 0 0 0
2.24312415230088 1 0 0 0
2.25773648708127 1 0 0 0
2.49541027005762 1 0 0 0
2.08395911613479 1 0 0 0
1.91337245632894 1 0 0 0
1.68823741842061 1 0 0 0
1.62672199076042 1 0 0 0
1.38173215964343 1 0 0 0
1.41550174157601 1 0 0 0
1.40317100158427 1 0 0 0
1.32864351326134 1 0 0 0
1.51158389053307 1 0 0 0
1.34751730365679 1 0 0 0
1.29875022685155 1 0 0 0
1.33043204550631 1 0 0 0
1.46074195799883 1 0 0 0
0.770846127124969 1 0 0 0
0.57455021305941 1 0 0 0
0.473972818326729 1 0 0 0
0.635916081591859 1 0 0 0
0.569830772292335 1 0 0 0
0.668979508191114 1 0 0 0
0.637190521956654 1 0 0 0
0.745456061849836 1 0 0 0
0.675566818244988 1 0 0 0
0.529704986547586 1 0 0 0
0.649069945211522 1 0 0 0
0.523931681527756 1 0 0 0
0.426916034484748 1 0 0 0
0.401459335989784 1 0 0 0
0.592157059145393 1 0 0 0
0.623166815785225 1 0 0 0
0.849401054438204 1 0 0 0
0.853813820867799 1 0 0 0
0.959201657678932 1 0 0 0
0.866378308273852 1 0 0 0
1.1270964241703 1 0 0 0
1.29168198327534 1 0 0 0
1.47026633203495 1 0 0 0
1.25190714607015 1 0 0 0
1.17128058627713 1 0 0 0
1.05181543040089 1 0 0 0
1.14259025576757 1 0 0 0
1.03814007525216 1 0 0 0
0.982355726591777 1 0 0 0
1.09189224531292 1 0 0 0
0.859337524161674 1 0 0 0
1.06100733682979 1 0 0 0
1.27629651979078 1 0 0 0
0.983147983788513 1 0 0 0
0.754074098949786 1 0 0 0
0.782149087172002 1 0 0 0
1.07430312345969 1 0 0 0
0.814229642855935 1 0 0 0
1.58374160673702 1 0 0 0
1.93238031351939 1 0 0 0
0.95367733410967 1 0 0 0
1.69027825904777 1 0 0 0
0.804428396804724 1 0 0 0
3.30336967454059 1 0 0 0
3.45838095017825 1 0 0 0
5.49166754353791 1 0 0 0
10.4716051137075 1 0 0 0
13.3985774591565 1 0 0 0
17.8109856788069 1 0 0 0
20.5089328810573 1 0 0 0
22.0228685066104 1 0 0 0
19.5145613979548 1 0 0 0
17.1527673956007 1 0 0 0
15.9265794791281 1 0 0 0
14.2334790434688 1 0 0 0
14.0266933012754 1 0 0 0
14.5510630682111 1 0 0 0
14.1393013764173 1 0 0 0
15.7413478009403 1 0 0 0
15.7972583547235 1 0 0 0
16.6826364584267 1 0 0 0
15.6263904646039 1 0 0 0
13.3934749756008 1 0 0 0
13.4543271269649 1 0 0 0
13.3178969845176 1 0 0 0
10.4763774434105 1 0 0 0
8.32952640485018 1 0 0 0
4.28965492756106 1 0 0 0
3.06665709649678 1 0 0 0
2.36478945589624 1 0 0 0
2.60187675303314 1 0 0 0
1.80900461782585 1 0 0 0
2.19035113696009 1 0 0 0
2.54521644092165 1 0 0 0
2.54727297578938 1 0 0 0
1.82865838269208 1 0 0 0
1.21040802969219 1 0 0 0
0.984093919214502 1 0 0 0
1.30630440253299 1 0 0 0
0.758375965233427 1 0 0 0
1.0959524079226 1 0 0 0
0.709378191459109 1 0 0 0
0.795565516455099 1 0 0 0
0.577811555558583 1 0 0 0
0.633684957392688 1 0 0 0
0.267038858510205 1 0 0 0
0.562562185223214 1 0 0 0
0.354262343535083 1 0 0 0
0.204691970793647 1 0 0 0
0.0514718267368153 1 0 0 0
0 1 0 0 0
0.0378083889245318 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0632395713182632 1 0 0 0
0.282300341496011 1 0 0 0
0.497753680974711 1 0 0 0
0.621835455604014 1 0 0 0
0.729418534319848 1 0 0 0
1.13501337182242 1 0 0 0
1.39027967816219 1 0 0 0
1.84210744919255 1 0 0 0
1.99508518562652 1 0 0 0
2.09251121850684 1 0 0 0
2.49973221798427 1 0 0 0
2.51879426650703 1 0 0 0
2.78115400578827 0 1 0 0
2.99366554827429 0 0 0 0
2.91307500447147 0 0 0 0
2.89190805051476 0 0 1 0
2.71019096544478 0 0 1 0
3.32480471115559 0 0 0 0
2.94635823229328 0 0 0 0
3.48809827119112 0 0 0 0
3.42974936938845 0 0 0 0
3.47100311773829 0 0 0 0
4.02604369446635 0 0 0 0
4.03295556316152 0 0 0 0
4.21963378903456 0 0 0 0
4.55381005303934 0 0 0 0
4.89877973450348 0 0 0 0
4.86464507412165 0 0 0 0
4.43308468675241 0 0 0 0
4.1932967142202 0 0 0 0
4.123793594772 0 0 0 0
4.06170554924756 0 0 0 0
3.73166229110211 0 0 0 0
3.37068439694121 0 0 0 0
3.62449570093304 0 0 0 0
3.2461907248944 0 0 0 0
3.03049469948746 0 0 0 0
2.66545041813515 0 0 0 0
2.12915646261536 0 0 0 0
1.825171377277 0 0 0 0
1.64857372874394 0 0 0 0
1.1981860443484 0 0 0 0
0.939135716180317 0 0 0 0
0.714408612111583 0 0 0 0
0.574193156353431 0 0 0 0
0.538262826012215 0 0 0 0
0.460527184259263 0 0 0 0
0.535118546395097 0 0 0 1
0.496848857437726 0 0 0 1
0.478288424346829 0 0 0 1
0.657526747090742 0 0 0 1
0.722571468031674 0 0 0 1
0.886099187482614 0 0 0 1
0.921074766665697 0 0 0 1
0.996452588879038 0 0 0 1
1.18375578313135 0 0 0 1
1.10119155215216 0 0 0 1
0.946694934100378 0 0 0 1
1.06033695919905 0 0 0 1
1.16142227489036 0 0 0 1
1.1283118656138 0 0 0 1
1.06720268377103 0 0 0 1
1.02286241599359 0 0 0 1
0.940657366300002 0 0 0 1
0.918512479984201 0 0 0 1
0.809937555459328 0 0 0 1
0.912625619093888 0 0 0 1
0.878053131600609 0 0 0 1
1.3369630323723 0 0 0 1
1.32016731367912 0 0 0 1
1.83293817099184 0 0 0 1
2.51499706064351 0 0 0 1
3.33731417777017 0 0 0 1
4.21677995473146 0 0 0 1
5.32237556762993 0 0 0 1
6.65829598437995 0 0 0 1
8.5084066959098 0 0 0 1
9.34705627150834 0 0 0 1
9.76126606110483 0 0 0 1
0 1 0 0 0
0.00233231025958958 1 0 0 0
0.070480581598531 1 0 0 0
0.021617717720801 1 0 0 0
0.121444835258444 1 0 0 0
0.261390819673579 1 0 0 0
0.273806723271264 1 0 0 0
0.177642288690549 1 0 0 0
0.178041034814669 1 0 0 0
0.00129388672576169 1 0 0 0
0 1 0 0 0
0.0198045299839578 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
