spikerate ITI cue push reward
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0855198610167918 1 0 0 0
0.136207464947802 1 0 0 0
0.0630410871735876 1 0 0 0
0.277049324722611 1 0 0 0
0.309861869027372 1 0 0 0
0.187576655662269 1 0 0 0
0.186871083769802 1 0 0 0
0.302958113024943 1 0 0 0
0.394882441469235 1 0 0 0
0.2648108129506 1 0 0 0
0.292620108666597 1 0 0 0
0.315343917463906 1 0 0 0
0.297521244647214 1 0 0 0
0.271365043772676 1 0 0 0
0 1 0 0 0
0.152461698235129 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0742301435820991 1 0 0 0
0.278931162029039 1 0 0 0
0.223062049144573 1 0 0 0
0.291896243652445 1 0 0 0
0.445870358817047 1 0 0 0
0.425696274760412 1 0 0 0
0.424711732193828 1 0 0 0
0.494580390295596 1 0 0 0
0.191382967386744 1 0 0 0
0.293438646622235 1 0 0 0
0.137899953188025 1 0 0 0
0.194266111066099 1 0 0 0
0.0198509551410098 1 0 0 0
0.0735439316486008 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0366524782293709 1 0 0 0
0.0236421810768661 1 0 0 0
0.0566826676049459 1 0 0 0
0 1 0 0 0
0.0935896296141436 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0117908703032299 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0737035652491613 1 0 0 0
0 1 0 0 0
0.118007044875412 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
