spikerate ITI cue push reward
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0774749096308369 1 0 0 0
0.086698307768529 1 0 0 0
0.17484575346316 1 0 0 0
0.331998478941387 1 0 0 0
0.423297540692147 1 0 0 0
0.551924204046372 1 0 0 0
0.599425293330569 1 0 0 0
0.627791087026708 1 0 0 0
0.747957434214186 1 0 0 0
0.82728063716786 1 0 0 0
0.853089251904748 1 0 0 0
0.996433780528605 1 0 0 0
1.14157736243214 1 0 0 0
1.13561403122731 1 0 0 0
1.30339928728063 1 0 0 0
1.37050791818183 1 0 0 0
1.77561346208677 1 0 0 0
2.21960042836145 1 0 0 0
3.03432490909472 1 0 0 0
3.86752153281122 1 0 0 0
4.4941840460524 1 0 0 0
6.91178697161376 1 0 0 0
7.83628004137427 1 0 0 0
8.88215040322393 1 0 0 0
8.50348395761102 1 0 0 0
7.85251776687801 1 0 0 0
6.80515565909445 1 0 0 0
5.87244937196374 1 0 0 0
5.70964475627989 1 0 0 0
5.09096670430154 1 0 0 0
4.95751679409295 1 0 0 0
3.80044477060437 1 0 0 0
3.84575698990375 1 0 0 0
3.23697191197425 1 0 0 0
3.12134419800714 1 0 0 0
2.60250305291265 1 0 0 0
