spikerate ITI cue push reward
0.322447671351256 1 0 0 0
0.266858700342709 1 0 0 0
0.262351295532426 1 0 0 0
0.274653639280587 1 0 0 0
0.146748263887275 1 0 0 0
0.190421243701167 1 0 0 0
0.220702168007847 1 0 0 0
0.153206245158799 1 0 0 0
0.25105215718213 1 0 0 0
0.242461126987337 1 0 0 0
0.481963932543295 1 0 0 0
0.442564631157438 1 0 0 0
0.565698770515155 1 0 0 0
0.480411542980619 1 0 0 0
0.573492049625202 1 0 0 0
0.440439678641269 1 0 0 0
0.623217089923855 1 0 0 0
0.816635405499255 1 0 0 0
0.625068176304922 1 0 0 0
0 1 0 0 0
0.170889248693129 1 0 0 0
1.78819354186999 1 0 0 0
5.78662077896297 1 0 0 0
10.4157748864964 1 0 0 0
11.7171443998814 1 0 0 0
10.4086727369577 1 0 0 0
7.77404999826103 1 0 0 0
6.12186029320583 1 0 0 0
4.95669763768092 1 0 0 0
4.18354285648093 1 0 0 0
2.7299064968247 1 0 0 0
1.86230073450133 1 0 0 0
1.1016053322237 1 0 0 0
0.714492143742973 1 0 0 0
0.230463170737494 1 0 0 0
0.0575336198380683 1 0 0 0
0.0705100101185963 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.00859685314935632 1 0 0 0
0 1 0 0 0
0.0144822922720778 1 0 0 0
0.0434444773418363 1 0 0 0
0.100675554676855 1 0 0 0
0.134702448121971 1 0 0 0
0.0626493238087278 1 0 0 0
0.211502517004192 1 0 0 0
0.186992208909942 1 0 0 0
0.174228385731112 1 0 0 0
0.210635502298828 1 0 0 0
0.205807387828827 1 0 0 0
0.155112895299681 1 0 0 0
0.222321694309358 1 0 0 0
0.232830917411775 1 0 0 0
0.202106867618568 1 0 0 0
0.142876529935165 1 0 0 0
0.045091285073795 1 0 0 0
0.0358621109626256 1 0 0 0
0 1 0 0 0
0.0156757882905367 1 0 0 0
0.0171976162164356 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.00715837904863292 1 0 0 0
0.0208396013476886 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.00908616984673927 1 0 0 0
0.101234578323783 1 0 0 0
0.0794130875760857 1 0 0 0
0 1 0 0 0
0.173476288182428 1 0 0 0
0.120180746307597 1 0 0 0
0.287184069748037 1 0 0 0
0.163642458574031 1 0 0 0
0.21062717132736 1 0 0 0
0.132547225348389 1 0 0 0
0.088823726400733 1 0 0 0
0.107555788417812 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.066753010287357 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 1 0
0 0 0 1 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
