spikerate ITI cue push reward
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0141704995257896 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.112448914478591 1 0 0 0
0.276955025583447 1 0 0 0
0.359190902599948 1 0 0 0
0.380141518689925 1 0 0 0
0.538684979346726 1 0 0 0
0.770251288486179 1 0 0 0
0.883961372892372 1 0 0 0
1.14423346531112 1 0 0 0
1.26726581947878 1 0 0 0
0.910683302208781 1 0 0 0
0.99944247995154 1 0 0 0
0.69360330235213 1 0 0 0
0.621390259766486 1 0 0 0
0.57540128727851 1 0 0 0
0.539759143066476 1 0 0 0
0.300003960546746 1 0 0 0
0.499573681736365 1 0 0 0
0.138281430736242 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.117582643724745 1 0 0 0
0.574575866266969 1 0 0 0
1.16530198647524 1 0 0 0
1.75573968454046 1 0 0 0
1.92453367344569 1 0 0 0
1.66934580192901 1 0 0 0
1.28338825015817 1 0 0 0
1.29092925635632 1 0 0 0
1.13807301386259 1 0 0 0
0.876714206242468 1 0 0 0
0.406909650337184 1 0 0 0
0.300714980767225 1 0 0 0
