spikerate ITI cue push reward
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.161996579663537 1 0 0 0
0.113334504021623 1 0 0 0
0.136866141929204 1 0 0 0
0.210981028430979 1 0 0 0
0.191933751921169 1 0 0 0
0.168781261891127 1 0 0 0
0.0924703153941664 1 0 0 0
0.108535936305998 1 0 0 0
0.18133562116418 1 0 0 0
0.371656282368349 1 0 0 0
0.475849457870936 1 0 0 0
0.439557305071503 1 0 0 0
0.665220364680863 1 0 0 0
0.625445085461251 1 0 0 0
0.147603273944696 1 0 0 0
0.0766594880587945 1 0 0 0
0.362639173545176 1 0 0 0
0 1 0 0 0
0.0803232978796586 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.114693966679624 1 0 0 0
0.0327613670378923 1 0 0 0
0.434265527474054 1 0 0 0
0.358137122020707 1 0 0 0
0.118603557893948 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.010703703821946 1 0 0 0
0.125638496001557 1 0 0 0
0.115334710244497 1 0 0 0
0.287357019260526 1 0 0 0
0.40991026435222 1 0 0 0
0.529984601598699 1 0 0 0
0.390798840090412 1 0 0 0
0.181245524800033 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0798756216227048 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0439063242083648 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0683251237205695 1 0 0 0
0.574709914872074 1 0 0 0
