spikerate ITI cue push reward
0.033191265174537 1 0 0 0
0.0110619703264092 1 0 0 0
0.0281237071249052 1 0 0 0
0.00294814890366979 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0278805364359869 1 0 0 0
0.0523647286172491 1 0 0 0
0.0688980806557993 1 0 0 0
0.0988835940916033 1 0 0 0
0.047094932597247 1 0 0 0
0.0893237984200823 1 0 0 0
0.12046778556396 1 0 0 0
0.177654299477581 1 0 0 0
0.185183573194081 1 0 0 0
0.222201504584518 1 0 0 0
0.222044762267615 1 0 0 0
0.255191185715375 1 0 0 0
0.323993612255435 1 0 0 0
0.436005590017885 1 0 0 0
0.504058640217409 1 0 0 0
0.584323825023603 1 0 0 0
0.650903864880092 1 0 0 0
0.733325316105038 1 0 0 0
0.811998208519071 1 0 0 0
0.889214301423635 1 0 0 0
1.00439175730571 1 0 0 0
1.06407770363148 1 0 0 0
1.17050987319089 1 0 0 0
1.59920172882266 1 0 0 0
2.39035655977204 1 0 0 0
3.4936151932925 1 0 0 0
4.88646025769413 1 0 0 0
5.06542692892253 1 0 0 0
4.35004866449162 1 0 0 0
3.22014966513962 1 0 0 0
2.96071622869931 1 0 0 0
2.24403853644617 1 0 0 0
1.42919605423231 1 0 0 0
0.884382694493979 1 0 0 0
0.569608811929356 1 0 0 0
0.434051871707197 1 0 0 0
0.378916556655895 1 0 0 0
0.3732628756552 1 0 0 0
0.301629956084071 1 0 0 0
0.291148338874336 1 0 0 0
0.270923090283759 1 0 0 0
0.253787820838625 1 0 0 0
0.211245333048282 1 0 0 0
0.184167269253521 1 0 0 0
0.163103683007648 1 0 0 0
0.136266042773059 1 0 0 0
0.114504528028192 1 0 0 0
0.116819004688296 1 0 0 0
0.104519725027785 1 0 0 0
0.108481479401235 1 0 0 0
0.100828287770582 1 0 0 0
0.116098067337589 1 0 0 0
0.0962205708674446 1 0 0 0
0.0901077874004841 1 0 0 0
0.0587895042372111 1 0 0 0
0.0542875368410023 1 0 0 0
0.0460483595361438 1 0 0 0
0.0564115125598619 1 0 0 0
0.0543134747204022 1 0 0 0
0.0685871095811308 1 0 0 0
0.0733731794753112 1 0 0 0
0.0961433188422234 1 0 0 0
0.105581664865184 1 0 0 0
0.102583459920425 1 0 0 0
0.0780727226583622 1 0 0 0
0.133328559968504 1 0 0 0
0.103548121387576 1 0 0 0
0.156063634904058 1 0 0 0
0.103422905340267 1 0 0 0
0.11323862804602 1 0 0 0
0.117223760753404 1 0 0 0
0.128443538073952 1 0 0 0
0.0930561220684467 1 0 0 0
0.0861623323089589 1 0 0 0
0.0816879819467431 1 0 0 0
0.0780081378479736 1 0 0 0
0.0457872170045448 1 0 0 0
0.0680558828207722 1 0 0 0
0.0520031433097756 1 0 0 0
0.0623404043835762 1 0 0 0
0.0137481370074966 1 0 0 0
0 1 0 0 0
0.0130499715851329 1 0 0 0
0.0125885948136784 1 0 0 0
0.0202536593860714 0 1 0 0
0.0189983265954652 0 0 0 0
0.0389317981444037 0 0 0 0
0.0723327527794027 0 0 0 0
0.0337268688781478 0 0 1 0
0.0728932213860389 0 0 1 0
0.0273704986284429 0 0 1 0
0.0566050410384378 0 0 0 0
0.0147773425851483 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 0 0 0 1
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 0 1 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
