spikerate ITI cue push reward
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.00124005782708991 1 0 0 0
0.46690122144355 1 0 0 0
0.670824376356904 1 0 0 0
1.03984678571578 1 0 0 0
0.416001457779203 1 0 0 0
1.14440546894912 1 0 0 0
1.94764297339134 1 0 0 0
3.24452627683058 1 0 0 0
3.85738088516518 1 0 0 0
3.86655068723485 1 0 0 0
3.09306892449968 1 0 0 0
2.42934486595914 1 0 0 0
2.24510580301285 1 0 0 0
2.58045573718846 1 0 0 0
2.04962941643316 1 0 0 0
2.39497348229634 1 0 0 0
5.63743588281795 1 0 0 0
7.22296047024429 1 0 0 0
9.91710496600717 1 0 0 0
10.5444968212396 1 0 0 0
10.469880187884 1 0 0 0
9.18364303652197 1 0 0 0
7.41387042216957 1 0 0 0
3.97411704761907 1 0 0 0
2.90565664181486 1 0 0 0
1.63910383707844 1 0 0 0
0.761224062443944 1 0 0 0
0.501596932735993 1 0 0 0
0.0287943985313177 1 0 0 0
0.360663565516006 1 0 0 0
0.0986623599601444 1 0 0 0
0.198222141079896 1 0 0 0
0.214493185922038 1 0 0 0
0.235478348258766 1 0 0 0
0.240064877289115 1 0 0 0
0.0850302179742357 1 0 0 0
0.0670101962896297 1 0 0 0
0 1 0 0 0
0.008944187356974 1 0 0 0
0 1 0 0 0
0.117342732664838 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0636522649983817 1 0 0 0
0 1 0 0 0
0.036091224046686 1 0 0 0
0.0131552087623277 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0642784489173209 1 0 0 0
0.0558121191716054 1 0 0 0
0.293972666440823 1 0 0 0
0.223274334075541 1 0 0 0
0.53766919154441 1 0 0 0
0.724557554349303 1 0 0 0
0.869146264449228 1 0 0 0
0.596315974689787 1 0 0 0
0.498957349918783 1 0 0 0
0.23320434274865 1 0 0 0
0.159732339284346 1 0 0 0
0 1 0 0 0
0.0900518552953145 1 0 0 0
0.0452124604635173 1 0 0 0
