spikerate ITI cue push reward
0.283001456409693 1 0 0 0
0.374422779714223 1 0 0 0
0.345536086570064 1 0 0 0
0.487864199385513 1 0 0 0
0.678990127198631 1 0 0 0
1.30775582510978 1 0 0 0
1.21037304052152 1 0 0 0
1.1151651997352 1 0 0 0
0.612727430052473 1 0 0 0
0.649133326078299 1 0 0 0
0.614769298408646 1 0 0 0
0.389668482966954 1 0 0 0
0.170921209928565 1 0 0 0
0.138977495225845 1 0 0 0
0.0315247580147116 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.00942064798437059 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.0423839765062439 1 0 0 0
0.118392334115924 1 0 0 0
0.0517572734679561 1 0 0 0
0.0406490630666667 1 0 0 0
0.0749964729038766 1 0 0 0
0.0559079029471832 1 0 0 0
0.144780939535849 1 0 0 0
0.10404949534859 1 0 0 0
0.0776547421992291 1 0 0 0
0.105431676729495 1 0 0 0
0.0949251534620998 1 0 0 0
0.228630241508654 1 0 0 0
0.274982487098896 1 0 0 0
0.241025676587014 1 0 0 0
0.181813256858732 1 0 0 0
0.326909223076655 1 0 0 0
0.165281448971655 1 0 0 0
0.1748377471813 1 0 0 0
0.209172771292288 1 0 0 0
0.202576257834153 1 0 0 0
0.168770917298389 1 0 0 0
0.106851101648431 1 0 0 0
0.161225771080353 1 0 0 0
0.144592294418544 1 0 0 0
0.258135890817357 1 0 0 0
0.449931903858669 1 0 0 0
0.459379376479774 1 0 0 0
0.884424909600057 1 0 0 0
1.15703817573376 1 0 0 0
1.51843737694435 1 0 0 0
1.64821415091865 1 0 0 0
1.63418657029979 1 0 0 0
1.61371220019646 1 0 0 0
1.63737256661989 1 0 0 0
1.56498269643635 1 0 0 0
1.20799290016294 1 0 0 0
1.21863567619585 1 0 0 0
0.953517577727325 1 0 0 0
0.915717639145441 1 0 0 0
0.831260898848996 1 0 0 0
0.795543441199698 1 0 0 0
0.756936919060536 1 0 0 0
0.748052872950211 1 0 0 0
0.76805790013168 1 0 0 0
0.678670985507779 1 0 0 0
0.765746517572552 1 0 0 0
0.961606776400004 1 0 0 0
0.802684298832901 1 0 0 0
0.739013106795028 1 0 0 0
0.66470394085627 1 0 0 0
0.668248503643554 1 0 0 0
0.593050159295672 1 0 0 0
0.769394231610931 1 0 0 0
0.670239307510201 1 0 0 0
0.774735373852309 1 0 0 0
0.822888745460659 1 0 0 0
0.80107401299756 1 0 0 0
0.817647072835825 1 0 0 0
0.866743008373305 1 0 0 0
0.798323409981094 1 0 0 0
0.701714212482329 1 0 0 0
0.478621765068965 1 0 0 0
0.529595450643683 1 0 0 0
0.456404228316387 1 0 0 0
0.450189589173533 1 0 0 0
0.354329582478385 1 0 0 0
0.467158523633771 1 0 0 0
0.489824240503367 1 0 0 0
0.590718052990269 1 0 0 0
0.79650804400444 1 0 0 0
0.876272388268262 1 0 0 0
1.31823077390436 1 0 0 0
1.86167951324023 1 0 0 0
1.71066605253145 1 0 0 0
1.51318778807763 1 0 0 0
1.61135679809377 1 0 0 0
2.01138331613038 1 0 0 0
1.87285004358273 0 1 0 0
1.7341791826766 0 0 0 0
1.56720318773296 0 0 0 0
1.87573858420365 0 0 1 0
1.71140300517436 0 0 1 0
3.86044059996493 0 0 0 0
6.41876895679161 0 0 0 0
9.20422445051372 0 0 0 0
12.6973101869226 0 0 0 0
14.1315360087901 0 0 0 0
13.5820449795574 0 0 0 0
10.9120283741504 0 0 0 0
8.3264687564224 0 0 0 0
6.22898817528039 0 0 0 0
3.97088885074481 0 0 0 0
2.79815314570442 0 0 0 0
1.74345092091244 0 0 0 0
1.28512782976031 0 0 0 0
1.13249042624375 0 0 0 0
1.33022802765481 0 0 0 0
1.26708042807877 0 0 0 0
1.38097381568514 0 0 0 0
1.61570278578438 0 0 0 0
1.73494614136871 0 0 0 0
1.79633067455143 0 0 0 0
1.90111894335132 0 0 0 0
1.52660881576594 0 0 0 0
1.21299499005545 0 0 0 0
1.64866339764558 0 0 0 0
1.44985021324828 0 0 0 0
1.62439329142217 0 0 0 0
1.89664360368624 0 0 0 0
2.3086522705853 0 0 0 0
2.96232820255682 0 0 0 0
3.03854851517826 0 0 0 0
4.01792090269737 0 0 0 1
3.0844155990053 0 0 0 1
2.38544514286332 0 0 0 1
1.51648375322111 0 0 0 1
0.650810085062403 0 0 0 1
0.222750983084552 0 0 0 1
1.04927529901033 0 0 0 1
1.57193820632529 0 0 0 1
3.11378965852782 0 0 0 1
3.62899346509948 0 0 0 1
5.09153041639365 0 0 0 1
4.02857610606588 0 0 0 1
5.79740933608264 0 0 0 1
7.14642554521561 0 0 0 1
10.1717538200319 0 0 0 1
14.2176744993776 0 0 0 1
15.4169695451856 0 0 0 1
16.7619111016393 0 0 0 1
16.9234587810934 0 0 0 1
20.6953631713986 0 0 0 1
24.985967669636 0 0 0 1
27.5176190771163 0 0 0 1
28.681943193078 0 0 0 1
25.9614707902074 0 0 0 1
22.9709148406982 0 0 0 1
19.1988821607083 0 0 0 1
15.6822039280087 0 0 0 1
13.7689867988229 0 0 0 1
14.3515125382692 0 0 0 1
13.7196423020214 0 0 0 1
12.6284819561988 0 0 0 1
10.2031260030344 0 0 0 1
0.201584726255533 1 0 0 0
0.118903953989502 1 0 0 0
0.334723199557629 1 0 0 0
0.185700415386236 1 0 0 0
0.476253165288654 1 0 0 0
0.308732265693834 1 0 0 0
0.433344117482193 1 0 0 0
0.0924272944757831 1 0 0 0
0.188540578164975 1 0 0 0
0.178390508153825 1 0 0 0
0.0391858666262124 1 0 0 0
0.000977663148660213 1 0 0 0
0 1 0 0 0
0.0204785719688516 1 0 0 0
0.00190707214642316 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0 1 0 0 0
0.00275699494522996 1 0 0 0
